PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,data_loaded_at
16054159430130,160541594,30130,OTHER OFFENSES,PEDDLING WITHOUT A LICENSE,Monday,07/04/2016,20:10,CENTRAL,"ARREST, BOOKED",0 Block of JEFFERSON ST,-122.41334916427238,37.80846673689081,POINT (-122.413349164 37.808466737),2025/06/20 12:17:56 PM
16616744306244,166167443,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,11:15,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16054522371010,160545223,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,07/04/2016,12:00,INGLESIDE,NONE,300 Block of PRECITA AV,-122.41303432870987,37.74674055767713,POINT (-122.413034329 37.746740558),2025/06/20 12:17:56 PM
16615760406224,166157604,06224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,07/04/2016,19:30,SOUTHERN,NONE,800 Block of HARRISON ST,-122.40079994791404,37.77993386723193,POINT (-122.400799948 37.779933867),2025/06/20 12:17:56 PM
16054066516710,160540665,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,07/04/2016,12:30,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.41550824278183,37.78165428060756,POINT (-122.415508243 37.781654281),2025/06/20 12:17:56 PM
16054153804134,160541538,04134,ASSAULT,BATTERY,Monday,07/04/2016,18:40,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.40307000084677,37.78526863090873,POINT (-122.403070001 37.785268631),2025/06/20 12:17:56 PM
16615355506372,166153555,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,07/04/2016,06:30,PARK,NONE,100 Block of SCOTT ST,-122.43534865794355,37.771013986011596,POINT (-122.435348658 37.771013986),2025/06/20 12:17:56 PM
16054198604011,160541986,04011,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Monday,07/04/2016,22:25,NORTHERN,NONE,1300 Block of EDDY ST,-122.42982887155931,37.78169035865059,POINT (-122.429828872 37.781690359),2025/06/20 12:17:56 PM
16054247328160,160542473,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,07/04/2016,23:14,INGLESIDE,"ARREST, BOOKED",1700 Block of ALEMANY BL,-122.43730254194101,37.724279705967476,POINT (-122.437302542 37.724279706),2025/06/20 12:17:56 PM
16059676509029,160596765,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,07/04/2016,00:01,BAYVIEW,NONE,0 Block of SILVERVIEW DR,-122.39623898958189,37.73380909148126,POINT (-122.39623899 37.733809091),2025/06/20 12:17:56 PM
16054176071000,160541760,71000,NON-CRIMINAL,LOST PROPERTY,Monday,07/04/2016,14:00,BAYVIEW,NONE,300 Block of WILLIAMS AV,-122.39944365894239,37.73017601616475,POINT (-122.399443659 37.730176016),2025/06/20 12:17:56 PM
16054229119100,160542291,19100,LOITERING,UNLAWFUL ASSEMBLY,Monday,07/04/2016,23:35,NORTHERN,NONE,0 Block of NORMANDIE TR,-122.44068240078859,37.79392020205524,POINT (-122.440682401 37.793920202),2025/06/20 12:17:56 PM
16615923006314,166159230,06314,LARCENY/THEFT,GRAND THEFT BICYCLE,Monday,07/04/2016,11:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16054170406243,160541704,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/04/2016,14:00,NORTHERN,NONE,FELL ST / VANNESS AV,-122.41950754616855,37.776370098145485,POINT (-122.419507546 37.776370098),2025/06/20 12:17:56 PM
16053999764070,160539997,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,07/04/2016,01:37,SOUTHERN,NONE,6TH ST / MINNA ST,-122.40816295385729,37.780534538527796,POINT (-122.408162954 37.780534539),2025/06/20 12:17:56 PM
16054106168020,160541061,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,07/04/2016,13:30,NORTHERN,NONE,600 Block of EDDY ST,-122.41836018197363,37.78314989782107,POINT (-122.418360182 37.783149898),2025/06/20 12:17:56 PM
16054143106243,160541431,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/04/2016,11:30,CENTRAL,NONE,800 Block of CHESTNUT ST,-122.41735782542534,37.8032938546353,POINT (-122.417357825 37.803293855),2025/06/20 12:17:56 PM
16054191404022,160541914,04022,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Monday,07/04/2016,22:15,INGLESIDE,NONE,3700 Block of MISSION ST,-122.42405486079261,37.737055059260825,POINT (-122.424054861 37.737055059),2025/06/20 12:17:56 PM
16054638404170,160546384,04170,ASSAULT,FALSE IMPRISONMENT,Monday,07/04/2016,19:00,NORTHERN,"ARREST, BOOKED",1500 Block of EDDY ST,-122.43317781626729,37.781375810031804,POINT (-122.433177816 37.78137581),2025/06/20 12:17:56 PM
16614785906244,166147859,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,11:00,RICHMOND,NONE,FULTON ST / 12TH AV,-122.47016189654408,37.77320776591393,POINT (-122.470161897 37.773207766),2025/06/20 12:17:56 PM
16054044906244,160540449,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,09:00,CENTRAL,NONE,LARKIN ST / LOMBARD ST,-122.42126135847985,37.80175868680079,POINT (-122.421261358 37.801758687),2025/06/20 12:17:56 PM
16054170406244,160541704,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,14:00,NORTHERN,NONE,FELL ST / VANNESS AV,-122.41950754616855,37.776370098145485,POINT (-122.419507546 37.776370098),2025/06/20 12:17:56 PM
16054020130080,160540201,30080,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Monday,07/04/2016,06:28,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.406520987 37.785062942),2025/06/20 12:17:56 PM
16054206927185,160542069,27185,OTHER OFFENSES,"FIREWORKS, THROW AT PERSON OR DISCHARGE IN CROWD",Monday,07/04/2016,22:53,CENTRAL,NONE,400 Block of THE EMBARCADERONORTH ST,-122.39637443911604,37.7980532528058,POINT (-122.396374439 37.798053253),2025/06/20 12:17:56 PM
16054133406301,160541334,06301,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,07/04/2016,15:43,NORTHERN,NONE,300 Block of FELL ST,-122.42358185743696,37.775904267382785,POINT (-122.423581857 37.775904267),2025/06/20 12:17:56 PM
16054477006243,160544770,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/04/2016,22:00,MISSION,NONE,400 Block of SOUTH VAN NESS AV,-122.41758343959536,37.7654633772562,POINT (-122.41758344 37.765463377),2025/06/20 12:17:56 PM
16054179804013,160541798,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,07/04/2016,21:35,MISSION,NONE,24TH ST / ALABAMA ST,-122.41096266475476,37.75268491961399,POINT (-122.410962665 37.75268492),2025/06/20 12:17:56 PM
16056816206243,160568162,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/04/2016,14:00,NORTHERN,NONE,EDDY ST / GOUGH ST,-122.42410931549884,37.78247564227716,POINT (-122.424109315 37.782475642),2025/06/20 12:17:56 PM
16054212251040,160542122,51040,NON-CRIMINAL,AIDED CASE,Monday,07/04/2016,22:21,SOUTHERN,NONE,0 Block of KING ST,-122.38842631940976,37.78060919209882,POINT (-122.388426319 37.780609192),2025/06/20 12:17:56 PM
16054023919010,160540239,19010,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Monday,07/04/2016,07:07,TENDERLOIN,"ARREST, BOOKED",500 Block of ELLIS ST,-122.41459341125744,37.784580806612524,POINT (-122.414593411 37.784580807),2025/06/20 12:17:56 PM
16054189571000,160541895,71000,NON-CRIMINAL,LOST PROPERTY,Monday,07/04/2016,18:00,INGLESIDE,NONE,400 Block of CAYUGA AV,-122.43488456212856,37.72955746992407,POINT (-122.434884562 37.72955747),2025/06/20 12:17:56 PM
16054061528160,160540615,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,07/04/2016,12:15,MISSION,"ARREST, BOOKED",MISSION ST / 18TH ST,-122.41936035276092,37.761835801237645,POINT (-122.419360353 37.761835801),2025/06/20 12:17:56 PM
16054206904074,160542069,04074,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,07/04/2016,22:53,CENTRAL,NONE,400 Block of THE EMBARCADERONORTH ST,-122.39637443911604,37.7980532528058,POINT (-122.396374439 37.798053253),2025/06/20 12:17:56 PM
16053999751040,160539997,51040,NON-CRIMINAL,AIDED CASE,Monday,07/04/2016,01:37,SOUTHERN,NONE,6TH ST / MINNA ST,-122.40816295385729,37.780534538527796,POINT (-122.408162954 37.780534539),2025/06/20 12:17:56 PM
16614854028150,166148540,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,07/04/2016,19:30,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.43120693207942,37.784568117033594,POINT (-122.431206932 37.784568117),2025/06/20 12:17:56 PM
16615074906244,166150749,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,20:00,CENTRAL,NONE,900 Block of CLAY ST,-122.40832278818522,37.79406255571054,POINT (-122.408322788 37.794062556),2025/06/20 12:17:56 PM
16054207504021,160542075,04021,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Monday,07/04/2016,23:15,INGLESIDE,"ARREST, BOOKED",BLYTHDALE AV / SANTOS ST,-122.41877047993623,37.71073321240002,POINT (-122.41877048 37.710733212),2025/06/20 12:17:56 PM
16054201906244,160542019,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,17:15,RICHMOND,"ARREST, BOOKED",300 Block of CLEMENT ST,-122.46282891597113,37.783068136144465,POINT (-122.462828916 37.783068136),2025/06/20 12:17:56 PM
16054030827170,160540308,27170,OTHER OFFENSES,RESISTING ARREST,Monday,07/04/2016,07:35,SOUTHERN,"ARREST, BOOKED",900 Block of MISSION ST,-122.40805253846997,37.781566830002426,POINT (-122.408052538 37.78156683),2025/06/20 12:17:56 PM
16614793471000,166147934,71000,NON-CRIMINAL,LOST PROPERTY,Monday,07/04/2016,17:00,CENTRAL,NONE,300 Block of GEARY ST,-122.40905519136427,37.7871979591062,POINT (-122.409055191 37.787197959),2025/06/20 12:17:56 PM
16054289306223,160542893,06223,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,07/04/2016,15:00,CENTRAL,NONE,400 Block of STOCKTON ST,-122.40697756369151,37.789918101685956,POINT (-122.406977564 37.789918102),2025/06/20 12:17:56 PM
16086358609029,160863586,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,07/04/2016,17:00,TARAVAL,NONE,400 Block of ARBALLO DR,-122.48301251436176,37.719448327650255,POINT (-122.483012514 37.719448328),2025/06/20 12:17:56 PM
16054229151041,160542291,51041,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,07/04/2016,23:35,NORTHERN,NONE,0 Block of NORMANDIE TR,-122.44068240078859,37.79392020205524,POINT (-122.440682401 37.793920202),2025/06/20 12:17:56 PM
16054025105151,160540251,05151,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Monday,07/04/2016,06:44,MISSION,NONE,2100 Block of MISSION ST,-122.41942438376306,37.76323238695212,POINT (-122.419424384 37.763232387),2025/06/20 12:17:56 PM
16054321107021,160543211,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/04/2016,11:30,SOUTHERN,NONE,1300 Block of JESSIE ST,-122.42113885230091,37.77133265693193,POINT (-122.421138852 37.771332657),2025/06/20 12:17:56 PM
16054193628150,160541936,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,07/04/2016,21:50,BAYVIEW,NONE,1400 Block of QUESADA AV,-122.38676885323358,37.73075418730993,POINT (-122.386768853 37.730754187),2025/06/20 12:17:56 PM
16054142565050,160541425,65050,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Monday,07/04/2016,17:25,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16054191403012,160541914,03012,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Monday,07/04/2016,22:15,INGLESIDE,NONE,3700 Block of MISSION ST,-122.42405486079261,37.737055059260825,POINT (-122.424054861 37.737055059),2025/06/20 12:17:56 PM
16056860165016,160568601,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,07/04/2016,12:45,BAYVIEW,"ARREST, BOOKED",3RD ST / NEWCOMB AV,-122.3904169554735,37.73559261058619,POINT (-122.390416955 37.735592611),2025/06/20 12:17:56 PM
16059699706302,160596997,06302,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,07/04/2016,11:59,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.41498825259077,37.808261330543914,POINT (-122.414988253 37.808261331),2025/06/20 12:17:56 PM
16054292828160,160542928,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,07/04/2016,11:00,INGLESIDE,NONE,0 Block of FLORENTINE AV,-122.44356415839691,37.71263962281292,POINT (-122.443564158 37.712639623),2025/06/20 12:17:56 PM
16054000706243,160540007,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/04/2016,01:47,NORTHERN,NONE,VANNESS AV / GOLDEN GATE AV,-122.42043951271735,37.78103084617832,POINT (-122.420439513 37.781030846),2025/06/20 12:17:56 PM
16054293406242,160542934,06242,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/04/2016,23:00,NORTHERN,NONE,100 Block of OLIVE ST,-122.42026193777976,37.784454127113506,POINT (-122.420261938 37.784454127),2025/06/20 12:17:56 PM
16614852806244,166148528,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,23:00,NORTHERN,NONE,1100 Block of OFARRELL ST,-122.42201624387033,37.78459432854768,POINT (-122.422016244 37.784594329),2025/06/20 12:17:56 PM
16614746771000,166147467,71000,NON-CRIMINAL,LOST PROPERTY,Monday,07/04/2016,01:30,NORTHERN,NONE,POLK ST / VALLEJO ST,-122.4219629579307,37.796898966685035,POINT (-122.421962958 37.796898967),2025/06/20 12:17:56 PM
16054187303012,160541873,03012,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Monday,07/04/2016,21:20,TENDERLOIN,"ARREST, BOOKED",100 Block of ELLIS ST,-122.4082690314528,37.78538311057969,POINT (-122.408269031 37.785383111),2025/06/20 12:17:56 PM
16054489907021,160544899,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/04/2016,11:59,BAYVIEW,NONE,200 Block of TEXAS ST,-122.39555166264593,37.763264430006814,POINT (-122.395551663 37.76326443),2025/06/20 12:17:56 PM
16054262728150,160542627,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,07/04/2016,16:00,RICHMOND,NONE,800 Block of 39TH AV,-122.49918056986014,37.772803416141116,POINT (-122.49918057 37.772803416),2025/06/20 12:17:56 PM
16054105506153,160541055,06153,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,07/04/2016,15:40,CENTRAL,NONE,STOCKTON ST / PACIFIC AV,-122.40843309728605,37.79670392784429,POINT (-122.408433097 37.796703928),2025/06/20 12:17:56 PM
16054022364070,160540223,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,07/04/2016,05:25,TENDERLOIN,NONE,300 Block of EDDY ST,-122.41375367048737,37.78373004094003,POINT (-122.41375367 37.783730041),2025/06/20 12:17:56 PM
16054163504134,160541635,04134,ASSAULT,BATTERY,Monday,07/04/2016,20:05,BAYVIEW,NONE,QUESADA AV / NEWHALL ST,-122.39334076040403,37.734413932510805,POINT (-122.39334076 37.734413933),2025/06/20 12:17:56 PM
16053986265050,160539862,65050,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Monday,07/04/2016,00:04,RICHMOND,"ARREST, BOOKED",CLEMENT ST / 6TH AV,-122.4644254769511,37.782939770493755,POINT (-122.464425477 37.78293977),2025/06/20 12:17:56 PM
16054196412065,160541964,12065,WEAPON LAWS,POSSESSION OF EXPLOSIVE DEVICE,Monday,07/04/2016,22:00,SOUTHERN,"ARREST, BOOKED",100 Block of THE EMBARCADEROSOUTH ST,-122.3938439729001,37.7953080071145,POINT (-122.393843973 37.795308007),2025/06/20 12:17:56 PM
16614853428150,166148534,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,07/04/2016,08:30,NORTHERN,NONE,HAIGHT ST / BUCHANAN ST,-122.42715986987227,37.77252592015262,POINT (-122.42715987 37.77252592),2025/06/20 12:17:56 PM
16615098706313,166150987,06313,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,07/04/2016,11:55,CENTRAL,NONE,200 Block of CHESTNUT ST,-122.40757163138171,37.80451691367587,POINT (-122.407571631 37.804516914),2025/06/20 12:17:56 PM
16054080328150,160540803,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,07/04/2016,11:00,TARAVAL,NONE,2100 Block of 43RD AV,-122.50180154773994,37.746556447587814,POINT (-122.501801548 37.746556448),2025/06/20 12:17:56 PM
16614751406244,166147514,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,08:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.46620466789287,37.772540539159316,POINT (-122.466204668 37.772540539),2025/06/20 12:17:56 PM
16054021763010,160540217,63010,WARRANTS,WARRANT ARREST,Monday,07/04/2016,04:46,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198145938115,37.765842721337165,POINT (-122.419814594 37.765842721),2025/06/20 12:17:56 PM
16054192004138,160541920,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,07/04/2016,22:00,CENTRAL,"ARREST, BOOKED",900 Block of CALIFORNIA ST,-122.40999936188335,37.79188233555996,POINT (-122.409999362 37.791882336),2025/06/20 12:17:56 PM
16054194272000,160541942,72000,NON-CRIMINAL,FOUND PROPERTY,Monday,07/04/2016,22:41,TENDERLOIN,UNFOUNDED,TURK ST / HYDE ST,-122.41569492213362,37.78258519684673,POINT (-122.415694922 37.782585197),2025/06/20 12:17:56 PM
16054287105042,160542871,05042,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Monday,07/04/2016,04:20,SOUTHERN,NONE,1100 Block of HOWARD ST,-122.40960598233559,37.77772634147124,POINT (-122.409605982 37.777726341),2025/06/20 12:17:56 PM
16054180151040,160541801,51040,NON-CRIMINAL,AIDED CASE,Monday,07/04/2016,21:33,CENTRAL,NONE,800 Block of THE EMBARCADERONORTH ST,-122.40038746482043,37.80257359916507,POINT (-122.400387465 37.802573599),2025/06/20 12:17:56 PM
16614801706244,166148017,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/04/2016,17:00,RICHMOND,NONE,400 Block of 6TH AV,-122.46427987944624,37.780033299100644,POINT (-122.464279879 37.780033299),2025/06/20 12:17:56 PM
16054329905041,160543299,05041,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,07/04/2016,21:00,INGLESIDE,NONE,600 Block of TERESITA BL,-122.44571957593557,37.73640214798706,POINT (-122.445719576 37.736402148),2025/06/20 12:17:56 PM
16054085306242,160540853,06242,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/04/2016,09:00,CENTRAL,NONE,0 Block of COSMO PL,-122.41262398627418,37.788114348905786,POINT (-122.412623986 37.788114349),2025/06/20 12:17:56 PM
16054055227170,160540552,27170,OTHER OFFENSES,RESISTING ARREST,Monday,07/04/2016,11:30,PARK,"ARREST, BOOKED",1300 Block of HAIGHT ST,-122.44450233369258,37.770261970240284,POINT (-122.444502334 37.77026197),2025/06/20 12:17:56 PM
16615103206314,166151032,06314,LARCENY/THEFT,GRAND THEFT BICYCLE,Monday,07/04/2016,17:30,CENTRAL,NONE,1000 Block of HYDE ST,-122.41736820674113,37.79050941515949,POINT (-122.417368207 37.790509415),2025/06/20 12:17:56 PM
16054091609320,160540916,09320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,07/04/2016,12:50,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.40806834514827,37.783991676816086,POINT (-122.408068345 37.783991677),2025/06/20 12:17:56 PM
16054344364070,160543443,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,07/04/2016,19:00,MISSION,NONE,1300 Block of HAMPSHIRE ST,-122.4071297389065,37.75048519197312,POINT (-122.407129739 37.750485192),2025/06/20 12:17:56 PM
16054129307021,160541293,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,07/04/2016,02:00,MISSION,NONE,SOUTH VAN NESS AV / 16TH ST,-122.41748832363885,37.76518180399061,POINT (-122.417488324 37.765181804),2025/06/20 12:17:56 PM
13055137973000,130551379,73000,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Monday,07/04/2016,23:00,MISSION,NONE,23RD ST / HARRISON ST,-122.41205070456178,37.75423027026244,POINT (-122.412050705 37.75423027),2025/06/20 12:17:56 PM
16054205306152,160542053,06152,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,07/04/2016,23:04,SOUTHERN,NONE,0 Block of MARKET ST,-122.39561593964929,37.793940648708144,POINT (-122.39561594 37.793940649),2025/06/20 12:17:56 PM
16054157226170,160541572,26170,OTHER OFFENSES,PROBATION VIOLATION,Monday,07/04/2016,19:14,INGLESIDE,"ARREST, BOOKED",4100 Block of MISSION ST,-122.4296148525329,37.73026970198195,POINT (-122.429614853 37.730269702),2025/06/20 12:17:56 PM
13055137904092,130551379,04092,ASSAULT,"ASSAULT, AGGRAVATED, W/ GUN",Monday,07/04/2016,23:00,MISSION,NONE,23RD ST / HARRISON ST,-122.41205070456178,37.75423027026244,POINT (-122.412050705 37.75423027),2025/06/20 12:17:56 PM
16054193604134,160541936,04134,ASSAULT,BATTERY,Monday,07/04/2016,21:50,BAYVIEW,NONE,1400 Block of QUESADA AV,-122.38676885323358,37.73075418730993,POINT (-122.386768853 37.730754187),2025/06/20 12:17:56 PM
16054436605013,160544366,05013,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,07/04/2016,12:30,CENTRAL,NONE,700 Block of FILBERT ST,-122.41186872136454,37.80111931093562,POINT (-122.411868721 37.801119311),2025/06/20 12:17:56 PM
16054178226031,160541782,26031,ARSON,ARSON OF A VEHICLE,Monday,07/04/2016,21:25,BAYVIEW,NONE,KEITH ST / CARROLL AV,-122.39335969054464,37.72497520617676,POINT (-122.393359691 37.724975206),2025/06/20 12:17:56 PM
16054177665016,160541776,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,07/04/2016,21:24,TARAVAL,"ARREST, BOOKED",JUDAH ST / 9TH AV,-122.46618077168493,37.76217381887024,POINT (-122.466180772 37.762173819),2025/06/20 12:17:56 PM
16054374472000,160543744,72000,NON-CRIMINAL,FOUND PROPERTY,Tuesday,07/05/2016,14:00,RICHMOND,NONE,FULTON ST / 5TH AV,-122.46268417632287,37.773758279775436,POINT (-122.462684176 37.77375828),2025/06/20 12:17:56 PM
16054993075000,160549930,75000,MISSING PERSON,FOUND PERSON,Tuesday,07/05/2016,17:00,NORTHERN,NONE,900 Block of FULTON ST,-122.4324234344853,37.777647369968996,POINT (-122.432423434 37.77764737),2025/06/20 12:17:56 PM
16054230404082,160542304,04082,ASSAULT,"FIREARM, DISCHARGING AT OCCUPIED BLDG, VEHICLE, OR AIRCRAFT",Tuesday,07/05/2016,01:09,NORTHERN,NONE,1200 Block of GOLDEN GATE AV,-122.43109805193684,37.77961714130398,POINT (-122.431098052 37.779617141),2025/06/20 12:17:56 PM
16054453204014,160544532,04014,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,07/05/2016,17:17,TARAVAL,"ARREST, BOOKED",100 Block of FONT BL,-122.47364407553275,37.7155536666978,POINT (-122.473644076 37.715553667),2025/06/20 12:17:56 PM
16055199119089,160551991,19089,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Tuesday,07/05/2016,10:00,INGLESIDE,NONE,1000 Block of CAYUGA AV,-122.44000661153083,37.72180488355473,POINT (-122.440006612 37.721804884),2025/06/20 12:17:56 PM
16056577609020,160565776,09020,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Tuesday,07/05/2016,00:01,CENTRAL,NONE,600 Block of MONTGOMERY ST,-122.40333749023053,37.7952902504328,POINT (-122.40333749 37.79529025),2025/06/20 12:17:56 PM
16054698609320,160546986,09320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,07/05/2016,18:40,SOUTHERN,NONE,300 Block of 2ND ST,-122.39633136568455,37.78516633413184,POINT (-122.396331366 37.785166334),2025/06/20 12:17:56 PM
16054303905083,160543039,05083,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,07/05/2016,10:00,BAYVIEW,"ARREST, BOOKED",600 Block of KEITH ST,-122.38277925398809,37.737197895080946,POINT (-122.382779254 37.737197895),2025/06/20 12:17:56 PM
16054520162050,160545201,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,07/05/2016,23:38,CENTRAL,"ARREST, BOOKED",MASON ST / GEARY ST,-122.40987662253222,37.78714880797902,POINT (-122.409876623 37.787148808),2025/06/20 12:17:56 PM
16054698606303,160546986,06303,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,07/05/2016,18:40,SOUTHERN,NONE,300 Block of 2ND ST,-122.39633136568455,37.78516633413184,POINT (-122.396331366 37.785166334),2025/06/20 12:17:56 PM
16054246763010,160542467,63010,WARRANTS,WARRANT ARREST,Tuesday,07/05/2016,05:00,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41854061855503,37.78407618638385,POINT (-122.418540619 37.784076186),2025/06/20 12:17:56 PM
16054223515303,160542235,15303,ASSAULT,TERRORIZING BY ARSON OR EXPLOSIVE DEVICE,Tuesday,07/05/2016,00:26,CENTRAL,"ARREST, BOOKED",400 Block of BROADWAY ST,-122.40428249774496,37.79822493454871,POINT (-122.404282498 37.798224935),2025/06/20 12:17:56 PM
16054993074000,160549930,74000,MISSING PERSON,MISSING ADULT,Tuesday,07/05/2016,17:00,NORTHERN,NONE,900 Block of FULTON ST,-122.4324234344853,37.777647369968996,POINT (-122.432423434 37.77764737),2025/06/20 12:17:56 PM
16615075506374,166150755,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,07/05/2016,20:00,CENTRAL,NONE,500 Block of MONTGOMERY ST,-122.40302608841898,37.79445640139479,POINT (-122.403026088 37.794456401),2025/06/20 12:17:56 PM
